,PROJECT_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,FIRST_COLLECTION_SCHEDULE_EARLIEST_lcl,FIRST_COLLECTION_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_EARLIEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl_plus30,latest_GPS_RECORD_TIMESTAMP,LAT,LON,is_delivered,distance
824,192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231016-253301,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,DE12 8AA,TS18 2PB,52.690284,-1.548894,54.570739,-1.285021,2023-10-17T15:00:00.000Z,2023-10-17T15:30:00.000Z,2023-10-18T07:10:00.000Z,2023-10-18T07:40:00.000Z,2023-10-17 15:00:00+00:00,2023-10-17 15:30:00+00:00,2023-10-18 07:10:00+00:00,2023-10-18 07:40:00+00:00,2023-10-18 08:10:00+00:00,2023-10-17 16:51:00+00:00,52.8888872576314,-1.49826610410358,0,187.59737289649723
825,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-261052,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-13T00:30:00.000Z,2023-11-13T01:00:00.000Z,2023-11-14T02:30:00.000Z,2023-11-14T03:00:00.000Z,2023-11-13 00:30:00+00:00,2023-11-13 01:00:00+00:00,2023-11-14 02:30:00+00:00,2023-11-14 03:00:00+00:00,2023-11-14 03:30:00+00:00,2023-11-13 03:06:00+00:00,52.6461785803416,-1.21758838997556,1,0.5360517153605961
826,872e72c8-dd37-43fe-820c-ff962d398840,SEZHUK-231207-270943,CAUK000124,Tractor Unit,Curtain-Side 13.6M Trailer,NN4 9BA,DA18 4AG,52.213462,-0.951036,51.497213,0.142124,2023-12-11T11:00:00.000Z,2023-12-11T12:00:00.000Z,2023-12-11T15:30:00.000Z,2023-12-11T16:00:00.000Z,2023-12-11 11:00:00+00:00,2023-12-11 12:00:00+00:00,2023-12-11 15:30:00+00:00,2023-12-11 16:00:00+00:00,2023-12-11 16:30:00+00:00,2023-12-11 15:49:00+00:00,51.497809295542496,0.142153389751911,1,0.0663570689346569
827,3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231010-251464,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,BT29 4SR,53.293393,-1.074008,54.624787,-6.142153,2023-10-12T00:00:00.000Z,2023-10-12T23:59:00.000Z,2023-10-16T06:55:00.000Z,2023-10-16T07:25:00.000Z,2023-10-12 00:00:00+00:00,2023-10-12 23:59:00+00:00,2023-10-16 06:55:00+00:00,2023-10-16 07:25:00+00:00,2023-10-16 07:55:00+00:00,2023-10-15 19:16:00+00:00,54.627755,-5.8947133,0,15.936491611572855
828,9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-230929-248798,CAUK001022,3.5T Van,LWB Van,SL3 0BB,E1W 2DA,51.470264,-0.515011,51.508392,-0.057296,2023-10-03T05:45:00.000Z,2023-10-03T06:45:00.000Z,2023-10-03T07:15:00.000Z,2023-10-03T08:15:00.000Z,2023-10-03 05:45:00+00:00,2023-10-03 06:45:00+00:00,2023-10-03 07:15:00+00:00,2023-10-03 08:15:00+00:00,2023-10-03 08:45:00+00:00,2023-10-03 07:15:00+00:00,51.507829059906705,-0.056966763440725,1,0.0666352092700966
829,40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231204-269386,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,BS35 4GG,BS11 9BT,51.55257,-2.65344,51.511084,-2.703002,2023-12-05T09:00:00.000Z,2023-12-05T09:30:00.000Z,2023-12-05T13:30:00.000Z,2023-12-05T14:00:00.000Z,2023-12-05 09:00:00+00:00,2023-12-05 09:30:00+00:00,2023-12-05 13:30:00+00:00,2023-12-05 14:00:00+00:00,2023-12-05 14:30:00+00:00,2023-12-05 12:37:00+00:00,51.506275025725905,-2.70075312570878,1,0.5570978943124408
830,872e72c8-dd37-43fe-820c-ff962d398840,SEZHUK-231129-267474,CAUK000310,Tractor Unit,Curtain-Side 13.6M Trailer,NN4 9BA,WF9 2RH,52.213462,-0.951036,53.601298,-1.266222,2023-12-01T05:00:00.000Z,2023-12-01T06:00:00.000Z,2023-12-01T10:30:00.000Z,2023-12-01T11:30:00.000Z,2023-12-01 05:00:00+00:00,2023-12-01 06:00:00+00:00,2023-12-01 10:30:00+00:00,2023-12-01 11:30:00+00:00,2023-12-01 12:00:00+00:00,2023-12-01 11:39:00+00:00,53.6014216467644,-1.26813864292141,1,0.12725103949372085
831,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231118-264182,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.763558,-1.739636,51.328048,0.877608,2023-11-19T22:19:00.000Z,2023-11-20T00:01:01.000Z,2023-11-20T06:00:00.000Z,2023-11-20T08:56:01.000Z,2023-11-19 22:19:00+00:00,2023-11-20 00:01:01+00:00,2023-11-20 06:00:00+00:00,2023-11-20 08:56:01+00:00,2023-11-20 09:26:01+00:00,2023-11-20 06:47:00+00:00,52.4192540394142,-0.26776366867125,0,144.62840477220212
832,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256493,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-03T00:30:00.000Z,2023-11-03T01:00:00.000Z,2023-11-04T02:30:00.000Z,2023-11-04T03:00:00.000Z,2023-11-03 00:30:00+00:00,2023-11-03 01:00:00+00:00,2023-11-04 02:30:00+00:00,2023-11-04 03:00:00+00:00,2023-11-04 03:30:00+00:00,2023-11-03 02:17:00+00:00,52.6473966821219,-1.21589386419681,1,0.6608236496054773
833,40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231204-269388,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,SS17 9DY,NW10 6QY,51.510091,0.459598,51.52668,-0.235678,2023-12-05T09:00:00.000Z,2023-12-05T09:30:00.000Z,2023-12-05T13:30:00.000Z,2023-12-05T14:00:00.000Z,2023-12-05 09:00:00+00:00,2023-12-05 09:30:00+00:00,2023-12-05 13:30:00+00:00,2023-12-05 14:00:00+00:00,2023-12-05 14:30:00+00:00,2023-12-05 14:30:00+00:00,51.526195717102894,-0.273444713297727,1,2.6140880592043314
834,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258864,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-10T03:15:00.000Z,2023-11-10T03:45:00.000Z,2023-11-10T05:00:00.000Z,2023-11-10T05:30:00.000Z,2023-11-10 03:15:00+00:00,2023-11-10 03:45:00+00:00,2023-11-10 05:00:00+00:00,2023-11-10 05:30:00+00:00,2023-11-10 06:00:00+00:00,2023-11-10 04:15:00+00:00,53.7352776050582,-1.60446444708945,1,0.09950267504724548
835,e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231109-261408,CAUK000019,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,DA1 2DS,52.601576,-1.18816,51.439021,0.20267,2023-11-10T03:45:00.000Z,2023-11-10T04:15:00.000Z,2023-11-10T21:30:00.000Z,2023-11-10T22:00:00.000Z,2023-11-10 03:45:00+00:00,2023-11-10 04:15:00+00:00,2023-11-10 21:30:00+00:00,2023-11-10 22:00:00+00:00,2023-11-10 22:30:00+00:00,2023-11-10 06:35:00+00:00,51.438992622188,0.20123546715448,1,0.09951315887804237
836,bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231024-255860,CAUK001028,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CM19 5BD,53.462845,-2.896967,51.762509,0.053285,2023-10-25T13:00:00.000Z,2023-10-25T14:00:00.000Z,2023-10-26T09:40:00.000Z,2023-10-26T10:10:00.000Z,2023-10-25 13:00:00+00:00,2023-10-25 14:00:00+00:00,2023-10-26 09:40:00+00:00,2023-10-26 10:10:00+00:00,2023-10-26 10:40:00+00:00,2023-10-26 07:27:00+00:00,51.7693900410086,0.071013495326042,0,1.4405338822867089
837,192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231109-261487,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CF11 8TS,52.800481,-1.663328,51.459807,-3.195345,2023-11-10T13:36:00.000Z,2023-11-13T11:30:00.000Z,2023-11-13T11:00:00.000Z,2023-11-13T11:30:00.000Z,2023-11-10 13:36:00+00:00,2023-11-13 11:30:00+00:00,2023-11-13 11:00:00+00:00,2023-11-13 11:30:00+00:00,2023-11-13 12:00:00+00:00,2023-11-11 22:43:00+00:00,51.4237099224046,-2.5708726997835,0,43.48071081041738
838,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231215-274614,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-17T16:00:00.000Z,2023-12-17T17:00:00.000Z,2023-12-17T22:00:00.000Z,2023-12-17T22:30:00.000Z,2023-12-17 16:00:00+00:00,2023-12-17 17:00:00+00:00,2023-12-17 22:00:00+00:00,2023-12-17 22:30:00+00:00,2023-12-17 23:00:00+00:00,2023-12-17 21:29:00+00:00,51.7876817493478,-2.62039111272129,0,197.92085739336187
839,98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231122-265371,CAUK000940,Tractor Unit,Box,S18 1PF,HP2 7PZ,53.304842,-1.482042,51.768864,-0.433083,2023-12-01T09:00:00.000Z,2023-12-01T09:30:00.000Z,2023-12-01T15:30:00.000Z,2023-12-01T16:00:00.000Z,2023-12-01 09:00:00+00:00,2023-12-01 09:30:00+00:00,2023-12-01 15:30:00+00:00,2023-12-01 16:00:00+00:00,2023-12-01 16:30:00+00:00,2023-12-01 13:22:00+00:00,51.770186402023,-0.442415897715253,1,0.6590260440246517
840,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231115-263019,CAUK000224,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,IP6 0JW,53.566639,-0.919839,52.106487,1.098275,2023-11-16T06:00:00.000Z,2023-11-16T18:00:00.000Z,2023-11-17T07:32:00.000Z,2023-11-17T08:00:00.000Z,2023-11-16 06:00:00+00:00,2023-11-16 18:00:00+00:00,2023-11-17 07:32:00+00:00,2023-11-17 08:00:00+00:00,2023-11-17 08:30:00+00:00,2023-11-16 09:34:00+00:00,53.5684306712791,-0.927572247979472,0,212.04643344526798
841,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231022-255420,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-24T02:20:00.000Z,2023-10-24T04:00:01.000Z,2023-10-24T09:37:00.000Z,2023-10-24T12:33:01.000Z,2023-10-24 02:20:00+00:00,2023-10-24 04:00:01+00:00,2023-10-24 09:37:00+00:00,2023-10-24 12:33:01+00:00,2023-10-24 13:03:01+00:00,2023-10-24 07:40:00+00:00,51.39945278,-1.22979556,1,0.16653597992299826
842,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231112-262174,CAUK000814,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-11-14T16:20:00.000Z,2023-11-14T18:00:01.000Z,2023-11-15T06:00:00.000Z,2023-11-15T08:56:01.000Z,2023-11-14 16:20:00+00:00,2023-11-14 18:00:01+00:00,2023-11-15 06:00:00+00:00,2023-11-15 08:56:01+00:00,2023-11-15 09:26:01+00:00,2023-11-15 01:44:00+00:00,51.5574327945997,-1.75165866787497,0,40.089008201673714
843,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231016-253622,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-19T02:20:00.000Z,2023-10-19T04:00:01.000Z,2023-10-19T09:13:00.000Z,2023-10-19T12:09:01.000Z,2023-10-19 02:20:00+00:00,2023-10-19 04:00:01+00:00,2023-10-19 09:13:00+00:00,2023-10-19 12:09:01+00:00,2023-10-19 12:39:01+00:00,2023-10-19 08:15:00+00:00,51.39868324,-1.2304222,1,0.11059264833780424
844,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231001-249190,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-07T02:20:00.000Z,2023-10-07T04:00:01.000Z,2023-10-07T09:13:00.000Z,2023-10-07T12:09:01.000Z,2023-10-07 02:20:00+00:00,2023-10-07 04:00:01+00:00,2023-10-07 09:13:00+00:00,2023-10-07 12:09:01+00:00,2023-10-07 12:39:01+00:00,2023-10-07 07:54:00+00:00,51.3989361561835,-1.23084249906242,1,0.08039971367553427
845,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231215-274404,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,BA6 9SP,WS13 6DZ,51.171282,-2.782285,52.683875,-1.821195,2023-12-21T08:00:00.000Z,2023-12-21T10:00:00.000Z,2023-12-22T07:32:00.000Z,2023-12-22T08:00:00.000Z,2023-12-21 08:00:00+00:00,2023-12-21 10:00:00+00:00,2023-12-22 07:32:00+00:00,2023-12-22 08:00:00+00:00,2023-12-22 08:30:00+00:00,2023-12-22 08:20:00+00:00,52.0709991455078,-1.05628001689911,0,85.70057966565288
846,bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231221-276283,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,MK4 4BX,53.462845,-2.896967,51.991461,-0.788494,2023-12-22T16:00:00.000Z,2023-12-22T16:01:00.000Z,2023-12-27T10:55:00.000Z,2023-12-27T11:25:00.000Z,2023-12-22 16:00:00+00:00,2023-12-22 16:01:00+00:00,2023-12-27 10:55:00+00:00,2023-12-27 11:25:00+00:00,2023-12-27 11:55:00+00:00,2023-12-27 11:12:00+00:00,51.99130082,-0.78591896,0,0.17727011657208208
847,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231203-269142,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.763558,-1.739636,51.659325,-0.021793,2023-12-06T01:20:00.000Z,2023-12-06T03:00:01.000Z,2023-12-06T07:03:00.000Z,2023-12-06T10:43:01.000Z,2023-12-06 01:20:00+00:00,2023-12-06 03:00:01+00:00,2023-12-06 07:03:00+00:00,2023-12-06 10:43:01+00:00,2023-12-06 11:13:01+00:00,2023-12-06 09:53:00+00:00,52.0252754955915,-0.597861432958764,0,56.7805571529856
848,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231014-253034,CAUK001009,3.5T Van,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-10-26T17:30:00.000Z,2023-10-26T18:30:00.000Z,2023-10-26T21:10:00.000Z,2023-10-26T22:10:00.000Z,2023-10-26 17:30:00+00:00,2023-10-26 18:30:00+00:00,2023-10-26 21:10:00+00:00,2023-10-26 22:10:00+00:00,2023-10-26 22:40:00+00:00,2023-10-26 20:12:00+00:00,52.8252433333333,-1.34963,1,1.2624335298744203
849,e9c98f2d-327b-46b9-b3de-0c2e069e262d,SEZHUK-231110-261904,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,AL10 9TR,53.437296,-1.068189,51.77179,-0.251425,2023-11-13T16:00:00.000Z,2023-11-13T16:59:00.000Z,2023-11-14T14:25:00.000Z,2023-11-14T14:55:00.000Z,2023-11-13 16:00:00+00:00,2023-11-13 16:59:00+00:00,2023-11-14 14:25:00+00:00,2023-11-14 14:55:00+00:00,2023-11-14 15:25:00+00:00,2023-11-14 15:10:00+00:00,51.7723007202148,-0.249349996447563,1,0.15370169880710646
850,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231128-267014,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,CF15 7UN,53.566639,-0.919839,51.568344,-3.252966,2023-11-29T06:00:00.000Z,2023-11-29T16:00:00.000Z,2023-11-30T11:31:00.000Z,2023-11-30T11:59:00.000Z,2023-11-29 06:00:00+00:00,2023-11-29 16:00:00+00:00,2023-11-30 11:31:00+00:00,2023-11-30 11:59:00+00:00,2023-11-30 12:29:00+00:00,2023-11-30 11:07:00+00:00,51.5685987804315,-3.25374471348028,1,0.06084179809957358
851,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231219-275573,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-12-29T03:15:00.000Z,2023-12-29T03:45:00.000Z,2023-12-29T05:00:00.000Z,2023-12-29T05:30:00.000Z,2023-12-29 03:15:00+00:00,2023-12-29 03:45:00+00:00,2023-12-29 05:00:00+00:00,2023-12-29 05:30:00+00:00,2023-12-29 06:00:00+00:00,2023-12-29 03:38:00+00:00,53.7341616070276,-1.60414609474408,1,0.026445058547646956
852,bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231020-255069,CAUK000896,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,SN3 4AL,53.462845,-2.896967,51.595609,-1.740718,2023-10-23T13:00:00.000Z,2023-10-23T13:01:00.000Z,2023-10-24T09:55:00.000Z,2023-10-24T10:25:00.000Z,2023-10-23 13:00:00+00:00,2023-10-23 13:01:00+00:00,2023-10-24 09:55:00+00:00,2023-10-24 10:25:00+00:00,2023-10-24 10:55:00+00:00,2023-10-24 08:42:00+00:00,51.59571822267031,-1.73614955507219,1,0.31589844429314085
853,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231029-257642,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.763771,-1.739326,51.659325,-0.021793,2023-11-01T22:19:00.000Z,2023-11-02T01:00:01.000Z,2023-11-02T06:00:00.000Z,2023-11-02T08:55:01.000Z,2023-11-01 22:19:00+00:00,2023-11-02 01:00:01+00:00,2023-11-02 06:00:00+00:00,2023-11-02 08:55:01+00:00,2023-11-02 09:25:01+00:00,2023-11-02 07:05:00+00:00,51.6808266907,-0.050601296124393,0,3.109540286431462
854,c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231023-255569,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,ME11 5AR,53.462845,-2.896967,51.411125,0.752907,2023-10-24T13:00:00.000Z,2023-10-24T13:01:00.000Z,2023-10-25T10:55:00.000Z,2023-10-25T11:25:00.000Z,2023-10-24 13:00:00+00:00,2023-10-24 13:01:00+00:00,2023-10-25 10:55:00+00:00,2023-10-25 11:25:00+00:00,2023-10-25 11:55:00+00:00,2023-10-25 11:54:00+00:00,51.40884526665631,0.761938285308107,1,0.6759459665860217
855,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231210-271981,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.767302,-1.74656,51.6607,-0.022247,2023-12-13T01:20:00.000Z,2023-12-13T03:00:00.000Z,2023-12-13T07:03:00.000Z,2023-12-13T10:43:00.000Z,2023-12-13 01:20:00+00:00,2023-12-13 03:00:00+00:00,2023-12-13 07:03:00+00:00,2023-12-13 10:43:00+00:00,2023-12-13 11:13:00+00:00,2023-12-13 10:37:00+00:00,51.661816731272495,-0.022815381631524,0,0.13025750233785516
856,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231219-275509,CAUK000912,3.5T Van,Box,DE74 2HJ,RG19 4BQ,52.849573,-1.348959,51.399439,-1.23272,2023-12-30T18:00:00.000Z,2023-12-30T18:30:00.000Z,2023-12-30T21:00:00.000Z,2023-12-30T21:30:00.000Z,2023-12-30 18:00:00+00:00,2023-12-30 18:30:00+00:00,2023-12-30 21:00:00+00:00,2023-12-30 21:30:00+00:00,2023-12-30 22:00:00+00:00,2023-12-30 20:25:00+00:00,52.862408194116895,-1.45093272508094,0,163.40628437921131
857,3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231019-254336,CAUK000250,Tractor Unit,Box,S80 3FY,NAAS,53.293393,-1.074008,53.207122,-6.742479,2023-10-23T04:00:00.000Z,2023-10-23T04:59:00.000Z,2023-10-25T08:25:00.000Z,2023-10-25T08:55:00.000Z,2023-10-23 04:00:00+00:00,2023-10-23 04:59:00+00:00,2023-10-25 08:25:00+00:00,2023-10-25 08:55:00+00:00,2023-10-25 09:25:00+00:00,2023-10-25 08:55:00+00:00,53.4288416,-2.9904803,0,250.49171184674307
858,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231130-267953,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,RH18 5HW,53.566639,-0.919839,51.094387,0.032064,2023-12-01T06:00:00.000Z,2023-12-01T16:00:00.000Z,2023-12-04T08:00:00.000Z,2023-12-04T15:59:00.000Z,2023-12-01 06:00:00+00:00,2023-12-01 16:00:00+00:00,2023-12-04 08:00:00+00:00,2023-12-04 15:59:00+00:00,2023-12-04 16:29:00+00:00,2023-12-01 15:24:00+00:00,53.5684676868338,-0.92745478534389,0,282.8074064632434
859,bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231027-257214,CAUK000781,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,DE72 2HP,53.462845,-2.896967,52.867015,-1.314862,2023-10-30T13:00:00.000Z,2023-10-30T13:01:00.000Z,2023-10-31T04:55:00.000Z,2023-10-31T05:25:00.000Z,2023-10-30 13:00:00+00:00,2023-10-30 13:01:00+00:00,2023-10-31 04:55:00+00:00,2023-10-31 05:25:00+00:00,2023-10-31 05:55:00+00:00,2023-10-31 05:51:00+00:00,52.86506057216889,-1.31483394683095,1,0.21739884268512152
860,66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231025-256275,CAUK001009,3.5T Van,LWB Van,NE11 0JY,DE74 2TR,54.922706,-1.607332,52.829374,-1.332134,2023-11-08T17:25:00.000Z,2023-11-08T18:25:00.000Z,2023-11-08T21:10:00.000Z,2023-11-08T22:10:00.000Z,2023-11-08 17:25:00+00:00,2023-11-08 18:25:00+00:00,2023-11-08 21:10:00+00:00,2023-11-08 22:10:00+00:00,2023-11-08 22:40:00+00:00,2023-11-08 21:26:00+00:00,52.8249678144927,-1.34908884167243,1,1.2404184905163154
861,bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231018-254183,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,ST4 4EX,53.462845,-2.896967,52.986502,-2.182119,2023-10-20T06:00:00.000Z,2023-10-20T06:01:00.000Z,2023-10-20T12:55:00.000Z,2023-10-20T13:25:00.000Z,2023-10-20 06:00:00+00:00,2023-10-20 06:01:00+00:00,2023-10-20 12:55:00+00:00,2023-10-20 13:25:00+00:00,2023-10-20 13:55:00+00:00,2023-10-20 11:44:00+00:00,52.9843763,-2.1878332,1,0.4497944080898158
862,bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231012-252118,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,DE5 8JX,DONABATE,53.029877,-1.412565,53.483755,-6.13869,2023-10-13T15:00:00.000Z,2023-10-13T15:36:00.000Z,2023-10-17T11:55:00.000Z,2023-10-17T12:25:00.000Z,2023-10-13 15:00:00+00:00,2023-10-13 15:36:00+00:00,2023-10-17 11:55:00+00:00,2023-10-17 12:25:00+00:00,2023-10-17 12:55:00+00:00,2023-10-17 12:01:00+00:00,53.4857825703,-6.1841130909,0,3.0148110421002894
863,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250777,CAUK000435,Tractor Unit,Box 44ft,AL10 8XF,S35 2PW,51.74104,-0.218368,53.477856,-1.472093,2023-10-07T12:00:00.000Z,2023-10-07T13:55:01.000Z,2023-10-07T17:12:00.000Z,2023-10-07T18:42:01.000Z,2023-10-07 12:00:00+00:00,2023-10-07 13:55:01+00:00,2023-10-07 17:12:00+00:00,2023-10-07 18:42:01+00:00,2023-10-07 19:12:01+00:00,2023-10-07 17:52:00+00:00,51.6892926813864,-0.082262016348532,0,219.9907106654712
864,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,SEZHUK-231217-274884,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-19T06:00:00.000Z,2023-12-19T07:00:00.000Z,2023-12-19T17:00:00.000Z,2023-12-19T18:00:00.000Z,2023-12-19 06:00:00+00:00,2023-12-19 07:00:00+00:00,2023-12-19 17:00:00+00:00,2023-12-19 18:00:00+00:00,2023-12-19 18:30:00+00:00,2023-12-19 08:00:00+00:00,54.5228916666667,-1.51535,0,114.32961569834517
865,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231129-267687,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-12-05T00:30:00.000Z,2023-12-05T01:00:00.000Z,2023-12-05T03:00:00.000Z,2023-12-05T03:30:00.000Z,2023-12-05 00:30:00+00:00,2023-12-05 01:00:00+00:00,2023-12-05 03:00:00+00:00,2023-12-05 03:30:00+00:00,2023-12-05 04:00:00+00:00,2023-12-05 01:37:00+00:00,52.6462158,-1.2176012,1,0.540280897397734
866,192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231018-254072,CAUK001039,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,NP26 3DF,52.800481,-1.663328,51.55991,-2.882457,2023-10-19T17:00:00.000Z,2023-10-19T18:00:00.000Z,2023-10-20T04:30:00.000Z,2023-10-20T05:00:00.000Z,2023-10-19 17:00:00+00:00,2023-10-19 18:00:00+00:00,2023-10-20 04:30:00+00:00,2023-10-20 05:00:00+00:00,2023-10-20 05:30:00+00:00,2023-10-20 03:27:00+00:00,51.57086848,-2.8647622,0,1.7270250926487845
867,eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231223-276621,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.764125,-1.740145,51.602415,-2.522567,2023-12-24T03:20:00.000Z,2023-12-24T05:00:00.000Z,2023-12-24T10:15:00.000Z,2023-12-24T14:22:00.000Z,2023-12-24 03:20:00+00:00,2023-12-24 05:00:00+00:00,2023-12-24 10:15:00+00:00,2023-12-24 14:22:00+00:00,2023-12-24 14:52:00+00:00,2023-12-24 14:52:00+00:00,53.73941238,-1.72274963,0,243.73843162013807
