,PROJECT_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST_lcl,FIRST_COLLECTION_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_EARLIEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl,LAST_DELIVERY_SCHEDULE_LATEST_lcl_plus30,distance,LAT,LON,RECORD_TIMESTAMP_lcl,on_time,is_delivered,is_delivered_2,is_delivered_3,Model_Target
805,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231019-254548,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-10-27 00:30:00+00:00,2023-10-27 01:00:00+00:00,2023-10-27 02:30:00+00:00,2023-10-27 03:00:00+00:00,2023-10-27 03:30:00+00:00,130.76658974121034,53.8089678518236,-1.44659460418569,2023-11-14 11:24:00+00:00,0,0.0,0.0,0.0,1
806,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231019-254555,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-10-26 00:30:00+00:00,2023-10-26 01:00:00+00:00,2023-10-26 02:30:00+00:00,2023-10-26 03:00:00+00:00,2023-10-26 03:30:00+00:00,130.76478089163487,53.8088646010911,-1.4478185517142,2023-11-14 11:12:00+00:00,0,0.0,0.0,0.0,1
807,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231020-254769,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-10-29 00:30:00+00:00,2023-10-29 01:00:00+00:00,2023-10-29 03:00:00+00:00,2023-10-29 03:30:00+00:00,2023-10-29 04:00:00+00:00,0.2872050030297417,52.6432474158246,-1.21906960879959,2023-10-29 00:59:00+00:00,1,1.0,1.0,1.0,0
808,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256406,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-04 03:15:00+00:00,2023-11-04 03:45:00+00:00,2023-11-04 05:00:00+00:00,2023-11-04 05:30:00+00:00,2023-11-04 06:00:00+00:00,0.058816203484149426,53.73492,-1.6043317,2023-11-04 04:41:00+00:00,1,1.0,1.0,1.0,0
809,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256419,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-04 00:30:00+00:00,2023-11-04 01:00:00+00:00,2023-11-04 03:00:00+00:00,2023-11-04 03:30:00+00:00,2023-11-04 04:00:00+00:00,0.5061879564336002,52.6459992,-1.2155709,2023-11-04 02:05:00+00:00,1,1.0,1.0,1.0,0
810,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256425,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-31 03:15:00+00:00,2023-10-31 03:45:00+00:00,2023-10-31 05:00:00+00:00,2023-10-31 05:30:00+00:00,2023-10-31 06:00:00+00:00,0.030746727161610626,53.7342465426814,-1.60379808309584,2023-10-31 04:39:00+00:00,1,1.0,1.0,1.0,0
811,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256442,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-10-31 00:30:00+00:00,2023-10-31 01:00:00+00:00,2023-10-31 03:00:00+00:00,2023-10-31 03:30:00+00:00,2023-10-31 04:00:00+00:00,0.33955104581161694,52.6440562257174,-1.21864071866275,2023-10-31 02:19:00+00:00,1,1.0,1.0,1.0,0
812,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256450,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-05 00:30:00+00:00,2023-11-05 01:00:00+00:00,2023-11-05 03:00:00+00:00,2023-11-05 03:30:00+00:00,2023-11-05 04:00:00+00:00,94.57128105962026,53.4776912502185,-1.47167541870462,2023-11-05 02:49:00+00:00,1,0.0,0.0,0.0,1
813,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256453,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-03 03:15:00+00:00,2023-11-03 03:45:00+00:00,2023-11-03 05:00:00+00:00,2023-11-03 05:30:00+00:00,2023-11-03 06:00:00+00:00,0.06088572426918937,53.7347664072473,-1.60487342533293,2023-11-03 04:10:00+00:00,1,1.0,1.0,1.0,0
814,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256454,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-30 03:15:00+00:00,2023-10-30 03:45:00+00:00,2023-10-30 05:00:00+00:00,2023-10-30 05:30:00+00:00,2023-10-30 06:00:00+00:00,0.018770786015343675,53.734238461187,-1.60428199776888,2023-10-30 04:21:00+00:00,1,1.0,1.0,1.0,0
815,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256457,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-03 00:30:00+00:00,2023-11-03 01:00:00+00:00,2023-11-03 03:00:00+00:00,2023-11-03 03:30:00+00:00,2023-11-03 04:00:00+00:00,0.3185614802146755,52.6430049,-1.2199751,2023-11-03 02:05:00+00:00,1,1.0,1.0,1.0,0
816,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256480,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-10-30 00:30:00+00:00,2023-10-30 01:00:00+00:00,2023-10-30 03:00:00+00:00,2023-10-30 03:30:00+00:00,2023-10-30 04:00:00+00:00,0.41104979905727795,52.6450327538008,-1.21753649327367,2023-10-30 02:09:00+00:00,1,1.0,1.0,1.0,0
817,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256482,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-01 03:15:00+00:00,2023-11-01 03:45:00+00:00,2023-11-01 05:00:00+00:00,2023-11-01 05:30:00+00:00,2023-11-01 06:00:00+00:00,0.06496942756761426,53.7338699,-1.6037671,2023-11-01 04:30:00+00:00,1,1.0,1.0,1.0,0
818,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256491,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-01 00:30:00+00:00,2023-11-01 01:00:00+00:00,2023-11-01 03:00:00+00:00,2023-11-01 03:30:00+00:00,2023-11-01 04:00:00+00:00,0.5324386032525006,52.6461576,-1.2174871,2023-11-01 02:10:00+00:00,1,1.0,1.0,1.0,0
819,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256493,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-03 00:30:00+00:00,2023-11-03 01:00:00+00:00,2023-11-04 02:30:00+00:00,2023-11-04 03:00:00+00:00,2023-11-04 03:30:00+00:00,0.49598483523585923,52.6458534218038,-1.21722306206612,2023-11-03 02:07:00+00:00,1,1.0,1.0,1.0,0
820,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256498,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-10-31 00:30:00+00:00,2023-10-31 01:00:00+00:00,2023-11-01 02:30:00+00:00,2023-11-01 03:00:00+00:00,2023-11-01 03:30:00+00:00,0.3577553768029049,52.6443168586534,-1.21842737936984,2023-10-31 02:29:00+00:00,1,1.0,1.0,1.0,0
821,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256501,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-02 00:30:00+00:00,2023-11-02 01:00:00+00:00,2023-11-02 03:00:00+00:00,2023-11-02 03:30:00+00:00,2023-11-02 04:00:00+00:00,0.4754000109727446,52.6456706,-1.2171756,2023-11-02 02:12:00+00:00,1,1.0,1.0,1.0,0
822,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256504,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-01 00:30:00+00:00,2023-11-01 01:00:00+00:00,2023-11-02 02:30:00+00:00,2023-11-02 03:00:00+00:00,2023-11-02 03:30:00+00:00,0.6522666457199379,52.6473187935098,-1.21621163562053,2023-11-01 02:13:00+00:00,1,1.0,1.0,1.0,0
823,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256512,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-04 00:30:00+00:00,2023-11-04 01:00:00+00:00,2023-11-05 02:30:00+00:00,2023-11-05 03:00:00+00:00,2023-11-05 03:30:00+00:00,0.6223558735654392,52.6470396761341,-1.21541284024829,2023-11-04 02:25:00+00:00,1,1.0,1.0,1.0,0
824,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256515,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-10-30 00:30:00+00:00,2023-10-30 01:00:00+00:00,2023-10-31 02:30:00+00:00,2023-10-31 03:00:00+00:00,2023-10-31 03:30:00+00:00,0.48195686403723975,52.6457431448532,-1.21704095440821,2023-10-30 02:11:00+00:00,1,1.0,1.0,1.0,0
825,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256517,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-02 03:15:00+00:00,2023-11-02 03:45:00+00:00,2023-11-02 05:00:00+00:00,2023-11-02 05:30:00+00:00,2023-11-02 06:00:00+00:00,0.08480850899692771,53.7351149,-1.6037501,2023-11-02 04:20:00+00:00,1,1.0,1.0,1.0,0
826,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256523,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-02 00:30:00+00:00,2023-11-02 01:00:00+00:00,2023-11-03 02:30:00+00:00,2023-11-03 03:00:00+00:00,2023-11-03 03:30:00+00:00,0.23205718941474585,52.6425757892306,-1.21890599023512,2023-11-02 02:15:00+00:00,1,1.0,1.0,1.0,0
827,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256628,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.767093,-1.742286,52.641456,-1.216005,2023-10-29 00:30:00+00:00,2023-10-29 02:00:00+00:00,2023-10-29 02:30:00+00:00,2023-10-29 03:00:00+00:00,2023-10-29 03:30:00+00:00,0.3474156028934414,52.6441666141454,-1.2185624969429,2023-10-29 00:27:00+00:00,1,1.0,1.0,1.0,0
828,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258749,CAUK000912,3.5T Van,Box,DE74 2HJ,RG19 4BQ,52.849573,-1.348959,51.399439,-1.23272,2023-11-11 18:00:00+00:00,2023-11-11 18:30:00+00:00,2023-11-11 21:00:00+00:00,2023-11-11 21:30:00+00:00,2023-11-11 22:00:00+00:00,125.84837468393846,52.4592476736924,-1.87520969087324,2023-11-11 19:15:00+00:00,1,0.0,0.0,0.0,1
829,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258755,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-12 03:15:00+00:00,2023-11-12 03:45:00+00:00,2023-11-12 05:00:00+00:00,2023-11-12 05:30:00+00:00,2023-11-12 06:00:00+00:00,0.04723788823026314,53.7339743562647,-1.60413870248734,2023-11-12 04:12:00+00:00,1,1.0,1.0,1.0,0
830,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258759,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-11 03:15:00+00:00,2023-11-11 03:45:00+00:00,2023-11-11 05:00:00+00:00,2023-11-11 05:30:00+00:00,2023-11-11 06:00:00+00:00,0.026273108479651287,53.734192504834,-1.60399210725429,2023-11-11 04:20:00+00:00,1,1.0,1.0,1.0,0
831,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258775,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-09 00:30:00+00:00,2023-11-09 01:00:00+00:00,2023-11-09 03:00:00+00:00,2023-11-09 03:30:00+00:00,2023-11-09 04:00:00+00:00,0.5247379167930671,52.646090629254,-1.21745677124909,2023-11-09 02:33:00+00:00,1,1.0,1.0,1.0,0
832,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258786,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-07 00:30:00+00:00,2023-11-07 01:00:00+00:00,2023-11-07 03:00:00+00:00,2023-11-07 03:30:00+00:00,2023-11-07 04:00:00+00:00,0.4894856730501418,52.645791333045906,-1.21725010971344,2023-11-07 02:19:00+00:00,1,1.0,1.0,1.0,0
833,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258790,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-10 00:30:00+00:00,2023-11-10 01:00:00+00:00,2023-11-10 03:00:00+00:00,2023-11-10 03:30:00+00:00,2023-11-10 04:00:00+00:00,0.45033475474935514,52.645481576907294,-1.21671690815857,2023-11-10 02:10:00+00:00,1,1.0,1.0,1.0,0
834,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258794,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-11 00:30:00+00:00,2023-11-11 01:00:00+00:00,2023-11-12 02:30:00+00:00,2023-11-12 03:00:00+00:00,2023-11-12 03:30:00+00:00,0.5412159075448421,52.6462213689194,-1.2176254249299,2023-11-11 02:47:00+00:00,1,1.0,1.0,1.0,0
835,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258796,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-07 03:15:00+00:00,2023-11-07 03:45:00+00:00,2023-11-07 05:00:00+00:00,2023-11-07 05:30:00+00:00,2023-11-07 06:00:00+00:00,0.08762959063646919,53.7336439,-1.6038035,2023-11-07 04:25:00+00:00,1,1.0,1.0,1.0,0
836,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258810,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-05 00:30:00+00:00,2023-11-05 01:00:00+00:00,2023-11-06 02:30:00+00:00,2023-11-06 03:00:00+00:00,2023-11-06 03:30:00+00:00,0.4615971747075315,52.645576424533,-1.21681926187406,2023-11-05 02:24:00+00:00,1,1.0,1.0,1.0,0
837,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258820,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-06 00:30:00+00:00,2023-11-06 01:00:00+00:00,2023-11-07 02:30:00+00:00,2023-11-07 03:00:00+00:00,2023-11-07 03:30:00+00:00,0.3708160434767357,52.64326885580311,-1.22061582577324,2023-11-06 02:27:00+00:00,1,1.0,1.0,1.0,0
838,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258822,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-08 03:15:00+00:00,2023-11-08 03:45:00+00:00,2023-11-08 05:00:00+00:00,2023-11-08 05:30:00+00:00,2023-11-08 06:00:00+00:00,0.04688051540699038,53.73440656438169,-1.60490136938866,2023-11-08 04:12:00+00:00,1,1.0,1.0,1.0,0
839,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258825,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-09 00:30:00+00:00,2023-11-09 01:00:00+00:00,2023-11-10 02:30:00+00:00,2023-11-10 03:00:00+00:00,2023-11-10 03:30:00+00:00,94.41368476993703,53.4766549641425,-1.46798939721716,2023-11-09 01:54:00+00:00,1,0.0,0.0,0.0,1
840,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258827,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-06 03:15:00+00:00,2023-11-06 03:45:00+00:00,2023-11-06 05:00:00+00:00,2023-11-06 05:30:00+00:00,2023-11-06 06:00:00+00:00,0.12207055596874725,53.7333668,-1.6048239,2023-11-06 04:02:00+00:00,1,1.0,1.0,1.0,0
841,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258835,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-12 00:30:00+00:00,2023-11-12 01:00:00+00:00,2023-11-12 03:00:00+00:00,2023-11-12 03:30:00+00:00,2023-11-12 04:00:00+00:00,0.27747934714175615,52.643094375812,-1.21910528758897,2023-11-12 02:01:00+00:00,1,1.0,1.0,1.0,0
842,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258836,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-08 00:30:00+00:00,2023-11-08 01:00:00+00:00,2023-11-09 02:30:00+00:00,2023-11-09 03:00:00+00:00,2023-11-09 03:30:00+00:00,0.6073706799774614,52.6469129417582,-1.21632990427428,2023-11-08 02:19:00+00:00,1,1.0,1.0,1.0,0
843,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258863,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-07 00:30:00+00:00,2023-11-07 01:00:00+00:00,2023-11-08 02:30:00+00:00,2023-11-08 03:00:00+00:00,2023-11-08 03:30:00+00:00,0.25875123649309834,52.6429584471886,-1.21893189111304,2023-11-07 02:04:00+00:00,1,1.0,1.0,1.0,0
844,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258864,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-10 03:15:00+00:00,2023-11-10 03:45:00+00:00,2023-11-10 05:00:00+00:00,2023-11-10 05:30:00+00:00,2023-11-10 06:00:00+00:00,0.09950267504724548,53.7352776050582,-1.60446444708945,2023-11-10 04:15:00+00:00,1,1.0,1.0,1.0,0
845,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258866,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-06 00:30:00+00:00,2023-11-06 01:00:00+00:00,2023-11-06 03:00:00+00:00,2023-11-06 03:30:00+00:00,2023-11-06 04:00:00+00:00,0.2823683696825783,52.6431043074896,-1.21918682182505,2023-11-06 02:04:00+00:00,1,1.0,1.0,1.0,0
846,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258876,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-10 00:30:00+00:00,2023-11-10 01:00:00+00:00,2023-11-11 02:30:00+00:00,2023-11-11 03:00:00+00:00,2023-11-11 03:30:00+00:00,0.4467320564159588,52.6454538914504,-1.21663796394359,2023-11-10 02:10:00+00:00,1,1.0,1.0,1.0,0
847,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231102-258880,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-08 00:30:00+00:00,2023-11-08 01:00:00+00:00,2023-11-08 03:00:00+00:00,2023-11-08 03:30:00+00:00,2023-11-08 04:00:00+00:00,0.4896937854628646,52.645802,-1.2171641,2023-11-08 02:09:00+00:00,1,1.0,1.0,1.0,0
848,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-260933,CAUK000912,3.5T Van,Box,DE74 2HJ,RG19 4BQ,52.849573,-1.348959,51.399439,-1.23272,2023-11-12 18:00:00+00:00,2023-11-12 18:30:00+00:00,2023-11-12 21:00:00+00:00,2023-11-12 21:30:00+00:00,2023-11-12 22:00:00+00:00,166.08903225705583,52.8863984077222,-1.4550796064762,2023-11-12 18:30:00+00:00,1,0.0,0.0,0.0,1
849,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-260966,CAUK000912,3.5T Van,Box,S35 2PW,NW10 7XF,53.476537,-1.471065,51.534977,-0.273963,2023-11-18 01:00:00+00:00,2023-11-18 01:30:00+00:00,2023-11-18 05:00:00+00:00,2023-11-18 05:30:00+00:00,2023-11-18 06:00:00+00:00,0.016587112741034166,51.5349237,-0.2737391,2023-11-14 04:39:00+00:00,1,1.0,1.0,1.0,0
850,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-260979,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-19 00:30:00+00:00,2023-11-19 01:00:00+00:00,2023-11-19 03:00:00+00:00,2023-11-19 03:30:00+00:00,2023-11-19 04:00:00+00:00,0.32885633986091345,52.6430553916216,-1.22010294058418,2023-11-19 02:14:00+00:00,1,1.0,1.0,1.0,0
851,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-260981,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-19 03:15:00+00:00,2023-11-19 03:45:00+00:00,2023-11-19 05:00:00+00:00,2023-11-19 05:30:00+00:00,2023-11-19 06:00:00+00:00,0.001202354719540327,53.73438965612711,-1.60420061780902,2023-11-19 04:36:00+00:00,1,1.0,1.0,1.0,0
852,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-260988,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-13 03:15:00+00:00,2023-11-13 03:45:00+00:00,2023-11-13 05:00:00+00:00,2023-11-13 05:30:00+00:00,2023-11-13 06:00:00+00:00,0.01227382559628683,53.7342878791667,-1.6041770751379,2023-11-13 04:31:00+00:00,1,1.0,1.0,1.0,0
853,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-260993,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-13 00:30:00+00:00,2023-11-13 01:00:00+00:00,2023-11-13 03:00:00+00:00,2023-11-13 03:30:00+00:00,2023-11-13 04:00:00+00:00,0.32378678654629983,52.6438295163818,-1.21878239583236,2023-11-13 02:09:00+00:00,1,1.0,1.0,1.0,0
854,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-261000,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-17 00:30:00+00:00,2023-11-17 01:00:00+00:00,2023-11-17 03:00:00+00:00,2023-11-17 03:30:00+00:00,2023-11-17 04:00:00+00:00,0.28566477214873903,52.642690320186894,-1.21971661195202,2023-11-17 02:11:00+00:00,1,1.0,1.0,1.0,0
855,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-261013,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-17 03:15:00+00:00,2023-11-17 03:45:00+00:00,2023-11-17 05:00:00+00:00,2023-11-17 05:30:00+00:00,2023-11-17 06:00:00+00:00,0.0709348543700347,53.7338174863604,-1.60374266903696,2023-11-17 04:20:00+00:00,1,1.0,1.0,1.0,0
856,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-261017,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-15 00:30:00+00:00,2023-11-15 01:00:00+00:00,2023-11-15 03:00:00+00:00,2023-11-15 03:30:00+00:00,2023-11-15 04:00:00+00:00,0.4146880368169154,52.6450691,-1.21752,2023-11-15 02:23:00+00:00,1,1.0,1.0,1.0,0
857,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-261031,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-15 03:15:00+00:00,2023-11-15 03:45:00+00:00,2023-11-15 05:00:00+00:00,2023-11-15 05:30:00+00:00,2023-11-15 06:00:00+00:00,0.035421034231277695,53.7341729,-1.6045698,2023-11-15 04:28:00+00:00,1,1.0,1.0,1.0,0
858,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-261039,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-16 00:30:00+00:00,2023-11-16 01:00:00+00:00,2023-11-16 03:00:00+00:00,2023-11-16 03:30:00+00:00,2023-11-16 04:00:00+00:00,0.2778818890826558,52.64295873398191,-1.21929407352196,2023-11-16 02:01:00+00:00,1,1.0,1.0,1.0,0
859,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-261040,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-16 03:15:00+00:00,2023-11-16 03:45:00+00:00,2023-11-16 05:00:00+00:00,2023-11-16 05:30:00+00:00,2023-11-16 06:00:00+00:00,0.02243278276913973,53.7341978017852,-1.60423024739197,2023-11-16 04:16:00+00:00,1,1.0,1.0,1.0,0
860,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-261042,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-17 00:30:00+00:00,2023-11-17 01:00:00+00:00,2023-11-18 02:30:00+00:00,2023-11-18 03:00:00+00:00,2023-11-18 03:30:00+00:00,0.4932313524425433,52.645833187756,-1.21717458926895,2023-11-17 02:37:00+00:00,1,1.0,1.0,1.0,0
861,433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231108-261048,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-16 00:30:00+00:00,2023-11-16 01:00:00+00:00,2023-11-17 02:30:00+00:00,2023-11-17 03:00:00+00:00,2023-11-17 03:30:00+00:00,0.48257543497259675,52.6438618606476,-1.22195501118341,2023-11-16 02:05:00+00:00,1,1.0,1.0,1.0,0
